"meetup_id";"meetup_slug";"meetup_name";"meetup_link";"country_id";"meetup_members";"meetup_date_created";"meetup_lat";"meetup_lon";"meetup_tz";"meetup_active"
"27125783";"05c2cf8b-d6bd-4cf6-ad16-6d29307dde78";"Oakhurst WordPress Meetup";"https://www.meetup.com/05c2cf8b-d6bd-4cf6-ad16-6d29307dde78";"us";"53";"2018-01-12";"37.34";"-119.64";"America/Los_Angeles";"0"
"27175742";"Ankara-WordPress-Meetup";"Ankara WordPress Meetup";"https://www.meetup.com/ankara-wordpress-meetup";"tr";"1721";"2018-01-16";"39.93";"32.85";"Europe/Istanbul";"1"
"27198679";"05d4ff48-232f-44af-8caa-5f474097c035";"Boone County WordPress Meetup";"https://www.meetup.com/05d4ff48-232f-44af-8caa-5f474097c035";"us";"43";"2018-01-18";"40.05";"-86.47";"America/New_York";"0"
"27190306";"25465b47-123d-4ac1-bcae-0857c0b1a4bf";"Cowichan Valley WordPress Meetup";"https://www.meetup.com/25465b47-123d-4ac1-bcae-0857c0b1a4bf";"ca";"99";"2018-01-18";"48.67";"-123.62";"America/Vancouver";"0"
"27239504";"Mansoura-WordPress-User-Group";"Mansoura WordPress User Group";"https://www.meetup.com/mansoura-wordpress-user-group";"eg";"1614";"2018-01-22";"31.04";"31.38";"Africa/Cairo";"1"
"27262863";"wpcebu";"Cebu WordPress Meetup";"https://www.meetup.com/wpcebu";"ph";"609";"2018-01-24";"10.32";"123.9";"Asia/Manila";"1"
"27271965";"Kennesaw-WordPress-Meetup";"Kennesaw WordPress Meetup";"https://www.meetup.com/kennesaw-wordpress-meetup";"us";"339";"2018-01-25";"34.03";"-84.58";"America/New_York";"1"
"27282563";"WordPress-Meetup-Caracas";"WordPress Meetup Caracas";"https://www.meetup.com/wordpress-meetup-caracas";"ve";"1527";"2018-01-26";"10.54";"-66.93";"America/Caracas";"1"
"27416245";"41ee182e-4923-471b-a1a7-5888636840f6";"Machala WordPress Meetup";"https://www.meetup.com/41ee182e-4923-471b-a1a7-5888636840f6";"ec";"72";"2018-02-08";"-3.26";"-79.96";"America/Guayaquil";"0"
"27421193";"Entebbe-WordPress-Meetup";"Entebbe WordPress Meetup";"https://www.meetup.com/entebbe-wordpress-meetup";"ug";"979";"2018-02-08";"0.06";"32.46";"Africa/Nairobi";"1"
"27537525";"Wordpress-Denia";"WordPress Denia";"https://www.meetup.com/wordpress-denia";"es";"597";"2018-02-16";"38.85";"0.11";"Europe/Madrid";"1"
"27571516";"Bulawayo-WordPress-Meetup";"Bulawayo WordPress Meetup";"https://www.meetup.com/bulawayo-wordpress-meetup";"zw";"178";"2018-02-19";"-20.17";"28.58";"Africa/Maputo";"1"
"27601387";"WordPress-Meetup-Dortmund";"WordPress Meetup Dortmund";"https://www.meetup.com/wordpress-meetup-dortmund";"de";"900";"2018-02-21";"51.51";"7.48";"Europe/Berlin";"1"
"27601383";"915bf3d1-37a5-4c38-a83d-86741a008da5";"Springfield WordPress Meetup";"https://www.meetup.com/915bf3d1-37a5-4c38-a83d-86741a008da5";"us";"121";"2018-02-21";"39.93";"-83.85";"America/New_York";"0"
"27599534";"3218e284-d60c-47ea-90d4-f2d78703cc64";"Praia a Mare WordPress Meetup";"https://www.meetup.com/3218e284-d60c-47ea-90d4-f2d78703cc64";"it";"48";"2018-02-21";"39.9";"15.78";"Europe/Rome";"0"
"27620238";"Beira-WordPress-Meetup";"Beira WordPress Meetup";"https://www.meetup.com/beira-wordpress-meetup";"mz";"159";"2018-02-23";"-19.83";"34.84";"Africa/Maputo";"1"
"27640437";"Durango-WordPress-Meetup";"Durango WordPress Meetup";"https://www.meetup.com/durango-wordpress-meetup";"us";"134";"2018-02-25";"37.33";"-107.83";"America/Denver";"1"
"27673418";"c2b547b1-a939-464e-a757-6901ddd6650f";"Baton Rouge WordPress Meetup";"https://www.meetup.com/c2b547b1-a939-464e-a757-6901ddd6650f";"us";"181";"2018-02-28";"30.45";"-91.19";"America/Chicago";"0"
"27695215";"8ff9706b-a99a-48f1-b135-7e31ba2c9217";"Tiradentes WordPress Meetup";"https://www.meetup.com/8ff9706b-a99a-48f1-b135-7e31ba2c9217";"br";"34";"2018-03-01";"-21.12";"-44.19";"America/Sao_Paulo";"0"
"27698169";"anambra-wordpress-meetup";"Anambra WordPress Meetup";"https://www.meetup.com/anambra-wordpress-meetup";"ng";"233";"2018-03-02";"7.27";"7.4";"Africa/Lagos";"1"
"27698188";"Kano-WordPress-Meetup";"Kano WordPress Meetup";"https://www.meetup.com/kano-wordpress-meetup";"ng";"576";"2018-03-02";"12";"8.52";"Africa/Lagos";"1"
"27695151";"5c42ebf4-1bfa-412e-9c22-173ebe7940d9";"Buffalo WordPress Meetup";"https://www.meetup.com/5c42ebf4-1bfa-412e-9c22-173ebe7940d9";"us";"28";"2018-03-02";"44.34";"-106.71";"America/Denver";"0"
"27826030";"Bacoor-WordPress-Meetup";"Bacoor WordPress Meetup";"https://www.meetup.com/bacoor-wordpress-meetup";"ph";"212";"2018-03-13";"14.46";"120.94";"Asia/Manila";"1"
"27826061";"Biratnagar-WordPress-Meetup";"Biratnagar WordPress Meetup";"https://www.meetup.com/biratnagar-wordpress-meetup";"np";"399";"2018-03-14";"26.46";"87.28";"Asia/Kathmandu";"1"
"27876819";"54bf87da-98c2-4745-973c-9ba7ee0fd6b5";"Trondheim WordPress Meetup";"https://www.meetup.com/54bf87da-98c2-4745-973c-9ba7ee0fd6b5";"no";"77";"2018-03-19";"63.44";"10.4";"Europe/Berlin";"0"
"27888877";"0f758940-cca6-48de-a627-7f2e63d8cdda";"WP Fremont";"https://www.meetup.com/0f758940-cca6-48de-a627-7f2e63d8cdda";"us";"45";"2018-03-20";"41.44";"-96.49";"America/Chicago";"0"
"27961624";"Dar-es-Salaam-WordPress-Meetup-Group";"Dar es Salaam WordPress Meetup";"https://www.meetup.com/dar-es-salaam-wordpress-meetup-group";"tz";"1143";"2018-03-27";"-6.82";"39.28";"Africa/Nairobi";"1"
"27983640";"Bhandara-WordPress-Meetup";"Bhandara WordPress Meetup";"https://www.meetup.com/bhandara-wordpress-meetup";"in";"334";"2018-03-29";"21.18";"79.65";"Asia/Kolkata";"1"
"28059566";"Vadodara-WordPress-Meetup";"Vadodara WordPress Meetup";"https://www.meetup.com/vadodara-wordpress-meetup";"in";"1496";"2018-04-05";"22.31";"73.18";"Asia/Kolkata";"1"
"28058133";"Katsina-WordPress-Meetup";"Katsina WordPress Meetup";"https://www.meetup.com/katsina-wordpress-meetup";"ng";"261";"2018-04-05";"13";"7.6";"Africa/Lagos";"1"
"28057688";"f15cc0b6-408d-432f-bad6-068b3cfa1aeb";"WordPress Krasnogorsk";"https://www.meetup.com/f15cc0b6-408d-432f-bad6-068b3cfa1aeb";"ru";"218";"2018-04-05";"55.83";"37.33";"Europe/Moscow";"0"
"28123406";"vigo-wordpress-meetup";"WordPress Vigo";"https://www.meetup.com/vigo-wordpress-meetup";"es";"1041";"2018-04-11";"42.22";"-8.71";"Europe/Madrid";"1"
"28206442";"79d58ff0-631b-431e-b385-3123c91fec3d";"Panama City Beach WordPress Meetup";"https://www.meetup.com/79d58ff0-631b-431e-b385-3123c91fec3d";"us";"121";"2018-04-18";"30.2";"-85.8";"America/Chicago";"0"
"28218984";"Pensacola-WordPress-Meetup";"Pensacola WordPress Meetup";"https://www.meetup.com/pensacola-wordpress-meetup";"us";"93";"2018-04-20";"30.42";"-87.22";"America/Chicago";"1"
"28289693";"Kalisz-WordPress-Meetup";"Kalisz WordPress Meetup";"https://www.meetup.com/kalisz-wordpress-meetup";"pl";"90";"2018-04-26";"51.77";"18.1";"Europe/Warsaw";"1"
"28299645";"b78c3622-98fa-4877-8c69-5f4e3cdc23b7";"Talavera WordPress Meetup";"https://www.meetup.com/b78c3622-98fa-4877-8c69-5f4e3cdc23b7";"es";"49";"2018-04-27";"39.96";"-4.83";"Europe/Madrid";"0"
"28339376";"Lansing-WordPress-Meetup";"Lansing WordPress Meetup";"https://www.meetup.com/lansing-wordpress-meetup";"us";"213";"2018-04-30";"42.73";"-84.55";"America/New_York";"1"
"28336133";"WordPress-Meetup-Terni";"WordPress Meetup Terni";"https://www.meetup.com/wordpress-meetup-terni";"it";"133";"2018-04-30";"42.56";"12.65";"Europe/Rome";"1"
"28339525";"Corvallis-WordPress-Meetup";"Corvallis WordPress Meetup";"https://www.meetup.com/corvallis-wordpress-meetup";"us";"150";"2018-05-01";"44.6";"-123.27";"America/Los_Angeles";"1"
"28370086";"alcobendas-wordpress-meetup";"Alcobendas WordPress y nuevas tecnologías.";"https://www.meetup.com/alcobendas-wordpress-meetup";"es";"318";"2018-05-03";"40.54";"-3.64";"Europe/Madrid";"1"
"28380293";"Lugano-WordPress-Meetup";"Lugano WordPress Meetup";"https://www.meetup.com/lugano-wordpress-meetup";"ch";"239";"2018-05-04";"46.01";"8.94";"Europe/Zurich";"1"
"28422383";"Taichung-WordPress-Meetup";"Taichung WordPress Meetup";"https://www.meetup.com/taichung-wordpress-meetup";"tw";"882";"2018-05-07";"24.15";"120.68";"Asia/Taipei";"1"
"28426212";"Peachtree-Corners-WordPress";"Peachtree Corners WordPress Meetup";"https://www.meetup.com/peachtree-corners-wordpress";"us";"269";"2018-05-08";"33.97";"-84.24";"America/New_York";"1"
"28428972";"Lawton-WordPress-Meetup";"Lawton WordPress Meetup";"https://www.meetup.com/lawton-wordpress-meetup";"us";"173";"2018-05-09";"34.61";"-98.4";"America/Chicago";"1"
"28433706";"WordPress-Meetup-Herning";"Wordpress Meetup Herning";"https://www.meetup.com/wordpress-meetup-herning";"dk";"140";"2018-05-09";"56.13";"8.97";"Europe/Berlin";"1"
"28529854";"wordpress-la-rochelle";"WordPress La Rochelle";"https://www.meetup.com/wordpress-la-rochelle";"fr";"256";"2018-05-18";"46.17";"-1.18";"Europe/Paris";"1"
"28532769";"5e346bb8-3d3c-40a1-b1b5-55f0ae97a06f";"Roanoke WordPress Meetup";"https://www.meetup.com/5e346bb8-3d3c-40a1-b1b5-55f0ae97a06f";"us";"85";"2018-05-18";"37.27";"-79.94";"America/New_York";"0"
"28564777";"WordPress-Queretaro";"WordPress Querétaro";"https://www.meetup.com/wordpress-queretaro";"mx";"653";"2018-05-22";"20.59";"-100.4";"America/Mexico_City";"1"
"28596590";"WordPress-Napoli-Meetup";"WordPress Meetup Napoli";"https://www.meetup.com/wordpress-napoli-meetup";"it";"854";"2018-05-25";"40.84";"14.25";"Europe/Rome";"1"
"28596723";"WordPress-Meetup-Teramo";"WordPress Meetup Teramo";"https://www.meetup.com/wordpress-meetup-teramo";"it";"186";"2018-05-25";"42.66";"13.7";"Europe/Rome";"1"
"28596822";"WordPress-Meetup-Firenze";"WordPress Meetup Firenze";"https://www.meetup.com/wordpress-meetup-firenze";"it";"239";"2018-05-25";"43.77";"11.25";"Europe/Rome";"1"
"28646029";"Damascus-WordPress-Meetup";"Damascus WordPress Meetup";"https://www.meetup.com/damascus-wordpress-meetup";"sy";"315";"2018-05-30";"33.5";"36.32";"Asia/Damascus";"1"
"28646360";"WordPress-ICT";"WordPress ICT";"https://www.meetup.com/wordpress-ict";"us";"334";"2018-05-30";"37.69";"-97.34";"America/Chicago";"1"
"28714869";"wpbharatpur";"WordPress Bharatpur Meetup";"https://www.meetup.com/wpbharatpur";"np";"336";"2018-06-05";"27.67";"84.44";"Asia/Kathmandu";"1"
"28726989";"30e0f969-33ba-4002-aa6d-46e64b016c63";"San Marcos WordPress Meetup";"https://www.meetup.com/30e0f969-33ba-4002-aa6d-46e64b016c63";"us";"49";"2018-06-06";"29.88";"-97.95";"America/Chicago";"0"
"28737156";"Bhilwara-WordPress-Meetup";"Bhilwara WordPress Meetup";"https://www.meetup.com/bhilwara-wordpress-meetup";"in";"156";"2018-06-07";"25.35";"74.63";"Asia/Kolkata";"1"
"28782320";"wpbirgunj";"WordPress Birgunj";"https://www.meetup.com/wpbirgunj";"np";"407";"2018-06-11";"27.02";"84.87";"Asia/Kathmandu";"1"
"28793954";"Uyo-WordPress-Meetup";"Uyo WordPress Meetup";"https://www.meetup.com/uyo-wordpress-meetup";"ng";"518";"2018-06-12";"5.01";"7.85";"Africa/Lagos";"1"
"28793839";"Stellenbosch-WordPress-Meetup";"Stellenbosch WordPress Meetup";"https://www.meetup.com/stellenbosch-wordpress-meetup";"za";"191";"2018-06-12";"-33.92";"18.86";"Africa/Johannesburg";"1"
"28829231";"Fukuoka-WordPress-Meetup";"Fukuoka WordPress Meetup";"https://www.meetup.com/fukuoka-wordpress-meetup";"jp";"191";"2018-06-14";"33.59";"130.41";"Asia/Tokyo";"1"
"28865230";"Dharamshala-WordPress-Meetup";"Dharamshala WordPress Meetup";"https://www.meetup.com/dharamshala-wordpress-meetup";"in";"245";"2018-06-17";"32.24";"76.28";"Asia/Kolkata";"1"
"28938142";"San-Salvador-WordPress-Meetup";"San Salvador WordPress Meetup";"https://www.meetup.com/san-salvador-wordpress-meetup";"sv";"560";"2018-06-23";"13.69";"-89.19";"America/El_Salvador";"1"
"28986583";"Shinshu-WordPress-Meetup";"Shinshu WordPress Meetup";"https://www.meetup.com/shinshu-wordpress-meetup";"jp";"250";"2018-06-25";"36.24";"137.97";"Asia/Tokyo";"1"
"28986615";"Gifu-WordPress-Meetup";"Gifu WordPress Meetup";"https://www.meetup.com/gifu-wordpress-meetup";"jp";"521";"2018-06-25";"35.42";"136.76";"Asia/Tokyo";"1"
"28986627";"Niigata-WordPress-Meetup";"Niigata WordPress Meetup";"https://www.meetup.com/niigata-wordpress-meetup";"jp";"311";"2018-06-25";"37.92";"139.04";"Asia/Tokyo";"1"
"29015494";"Saitama-WordPress-Meetup";"Saitama WordPress Meetup";"https://www.meetup.com/saitama-wordpress-meetup";"jp";"153";"2018-06-27";"35.87";"139.65";"Asia/Tokyo";"1"
"29015522";"Fukui-WordPress-Meetup";"Fukui WordPress Meetup";"https://www.meetup.com/fukui-wordpress-meetup";"jp";"271";"2018-06-27";"36.08";"136.22";"Asia/Tokyo";"1"
"29015554";"Sapporo-WordPress-Meetup";"Sapporo WordPress Meetup";"https://www.meetup.com/sapporo-wordpress-meetup";"jp";"309";"2018-06-27";"43.06";"141.34";"Asia/Tokyo";"1"
"29030752";"WordPress-Meetup-Sonderborg";"WordPress Meetup Sønderborg";"https://www.meetup.com/wordpress-meetup-sonderborg";"dk";"199";"2018-06-29";"54.92";"9.8";"Europe/Berlin";"1"
"29057164";"Meetup-WordPress-Castello";"WordPress Castelló";"https://www.meetup.com/meetup-wordpress-castello";"es";"242";"2018-07-01";"39.97";"-0.05";"Europe/Madrid";"1"
"29139352";"WordPress-Kota-Kinabalu";"WordPress Meetup Kota Kinabalu";"https://www.meetup.com/wordpress-kota-kinabalu";"my";"282";"2018-07-06";"5.97";"116.07";"Asia/Brunei";"1"
"29165421";"Huelva-WordPress-Meetup";"Huelva WordPress Meetup";"https://www.meetup.com/huelva-wordpress-meetup";"es";"394";"2018-07-08";"37.25";"-6.94";"Europe/Madrid";"1"
"29183574";"a7e02683-929f-4382-a1f8-459de09f97a4";"Valencia WordPress Meetup";"https://www.meetup.com/a7e02683-929f-4382-a1f8-459de09f97a4";"ve";"306";"2018-07-09";"10.23";"-67.98";"America/Caracas";"0"
"29227337";"Kansai-WordPress-Meetup";"Kansai WordPress Meetup";"https://www.meetup.com/kansai-wordpress-meetup";"jp";"1160";"2018-07-12";"34.68";"135.5";"Asia/Tokyo";"1"
"29227409";"Kagawa-WordPress-Meetup";"Kagawa WordPress Meetup";"https://www.meetup.com/kagawa-wordpress-meetup";"jp";"225";"2018-07-12";"34.34";"134.04";"Asia/Tokyo";"1"
"29227440";"Shizuoka-WordPress-Meetup";"Shizuoka WordPress Meetup";"https://www.meetup.com/shizuoka-wordpress-meetup";"jp";"265";"2018-07-12";"35.17";"138.69";"Asia/Tokyo";"1"
"29228098";"Aichi-WordPress-Meetup";"Aichi WordPress Meetup";"https://www.meetup.com/aichi-wordpress-meetup";"jp";"620";"2018-07-12";"35.15";"136.91";"Asia/Tokyo";"1"
"29228252";"Toyama-WordPress-Meetup";"Toyama WordPress Meetup";"https://www.meetup.com/toyama-wordpress-meetup";"jp";"376";"2018-07-12";"36.7";"137.22";"Asia/Tokyo";"1"
"29228730";"mie-wordpress-meetup";"Mie WordPress Meetup";"https://www.meetup.com/mie-wordpress-meetup";"jp";"194";"2018-07-12";"34.72";"136.51";"Asia/Tokyo";"1"
"29348637";"wordpress-moscow";"WordPress Moscow";"https://www.meetup.com/wordpress-moscow";"ru";"1956";"2018-07-25";"55.75";"37.62";"Europe/Moscow";"1"
"29365472";"montevideo-wp";"Montevideo WordPress Meetup";"https://www.meetup.com/montevideo-wp";"uy";"992";"2018-07-27";"-34.87";"-56.17";"America/Montevideo";"1"
"29371135";"Nakuru-WordPress-Meetup";"Nakuru WordPress Meetup";"https://www.meetup.com/nakuru-wordpress-meetup";"ke";"147";"2018-07-27";"-0.28";"36.07";"Africa/Nairobi";"1"
"29413342";"Jerusalem-WordPress-Meetup";"Jerusalem WordPress Meetup";"https://www.meetup.com/jerusalem-wordpress-meetup";"il";"373";"2018-08-01";"31.78";"35.22";"Asia/Jerusalem";"1"
"29513677";"Butwal-WordPress-Meetup";"Butwal WordPress Meetup";"https://www.meetup.com/butwal-wordpress-meetup";"np";"420";"2018-08-13";"27.71";"83.45";"Asia/Kathmandu";"1"
"29522900";"Kisumu-WordPress-Meetup";"Kisumu WordPress Meetup";"https://www.meetup.com/kisumu-wordpress-meetup";"ke";"212";"2018-08-14";"-0.09";"34.75";"Africa/Nairobi";"1"
"29547443";"bandung-wordpress-meetup";"Bandung WordPress Meetup";"https://www.meetup.com/bandung-wordpress-meetup";"id";"824";"2018-08-17";"-6.91";"107.6";"Asia/Jakarta";"1"
"29593756";"Rochdale-WordPress-Meetup";"Rochdale WordPress Meetup";"https://www.meetup.com/rochdale-wordpress-meetup";"gb";"20";"2018-08-22";"53.62";"-2.16";"Europe/London";"1"
"29631274";"WordPress-Logrono";"WordPress Logroño";"https://www.meetup.com/wordpress-logrono";"es";"280";"2018-08-26";"42.46";"-2.44";"Europe/Madrid";"1"
"29663623";"Abeokuta-WordPress-Meetup";"Abeokuta WordPress Meetup";"https://www.meetup.com/abeokuta-wordpress-meetup";"ng";"370";"2018-08-29";"7.16";"3.35";"Africa/Lagos";"1"
"29669122";"Manzini-WordPress-Meetup";"Manzini WordPress Meetup";"https://www.meetup.com/manzini-wordpress-meetup";"sz";"149";"2018-08-30";"-26.49";"31.38";"Africa/Johannesburg";"1"
"29672269";"ab7a974d-6096-4e7a-9286-0c65a6380496";"Athens GA WordPress Meetup";"https://www.meetup.com/ab7a974d-6096-4e7a-9286-0c65a6380496";"us";"65";"2018-08-30";"33.97";"-83.36";"America/New_York";"0"
"29734924";"Newnan-WordPress-Meetup";"Newnan WordPress Meetup";"https://www.meetup.com/newnan-wordpress-meetup";"us";"296";"2018-09-07";"33.39";"-84.82";"America/New_York";"1"
"29763788";"Casablanca-WordPress-Meetup";"Casablanca WordPress Meetup";"https://www.meetup.com/casablanca-wordpress-meetup";"ma";"1548";"2018-09-10";"33.53";"-7.58";"Africa/Casablanca";"1"
"29763778";"de083c30-8bf5-4ac3-ae61-22a1d6a657d0";"Fargo-Moorhead WordPress Meetup";"https://www.meetup.com/de083c30-8bf5-4ac3-ae61-22a1d6a657d0";"us";"143";"2018-09-10";"46.89";"-96.8";"America/Chicago";"0"
"29772897";"maracaibo-wordpress-meetup";"Maracaibo WordPress Meetup";"https://www.meetup.com/maracaibo-wordpress-meetup";"ve";"448";"2018-09-11";"10.73";"-71.66";"America/Caracas";"1"
"29790558";"Surakarta-WordPress-Meetup";"Surakarta WordPress Meetup";"https://www.meetup.com/surakarta-wordpress-meetup";"id";"671";"2018-09-12";"-7.57";"110.82";"Asia/Jakarta";"1"
"29795233";"WordPress-Tampa";"WordPress Tampa";"https://www.meetup.com/wordpress-tampa";"us";"717";"2018-09-13";"27.89";"-82.51";"America/New_York";"1"
"29858514";"Humenne-WordPress-Meetup";"Humenné WordPress Meetup";"https://www.meetup.com/humenne-wordpress-meetup";"sk";"76";"2018-09-18";"48.93";"21.91";"Europe/Prague";"1"
"29870516";"8016bf25-bda7-4b8b-b631-01b45861c9c3";"Rae Bareli WordPress Meetup";"https://www.meetup.com/8016bf25-bda7-4b8b-b631-01b45861c9c3";"in";"165";"2018-09-19";"26.23";"81.23";"Asia/Kolkata";"0"
"29899052";"Owerri-WordPress-Meetup";"Owerri WordPress Meetup";"https://www.meetup.com/owerri-wordpress-meetup";"ng";"812";"2018-09-21";"5.5";"7.02";"Africa/Lagos";"1"
"29895784";"WordPress-Meetup-Kassel";"WordPress Meetup Kassel";"https://www.meetup.com/wordpress-meetup-kassel";"de";"27";"2018-09-21";"51.32";"9.48";"Europe/Berlin";"1"
"29896411";"WordPress-Meetup-Kiel";"WordPress Meetup Kiel";"https://www.meetup.com/wordpress-meetup-kiel";"de";"48";"2018-09-21";"54.32";"10.12";"Europe/Berlin";"1"
"29985228";"wpperu-trujillo";"WordPress Perú - Trujillo";"https://www.meetup.com/wpperu-trujillo";"pe";"304";"2018-09-28";"-8.11";"-79.03";"America/Lima";"1"
"30013684";"Kagoshima-WordPress-Meetup";"Kagoshima WordPress Meetup";"https://www.meetup.com/kagoshima-wordpress-meetup";"jp";"206";"2018-09-30";"31.59";"130.56";"Asia/Tokyo";"1"
"30014121";"Okayama-WordPress-Meetup";"Okayama WordPress Meetup";"https://www.meetup.com/okayama-wordpress-meetup";"jp";"223";"2018-09-30";"34.67";"133.92";"Asia/Tokyo";"1"
"30014206";"shimane-wordpress-meetup";"Shimane WordPress Meetup";"https://www.meetup.com/shimane-wordpress-meetup";"jp";"123";"2018-09-30";"35.36";"132.75";"Asia/Tokyo";"1"
"30153151";"WordPress-Bacolod";"WordPress Bacolod";"https://www.meetup.com/wordpress-bacolod";"ph";"230";"2018-10-08";"10.63";"122.97";"Asia/Manila";"1"
"30148582";"wpperu-arequipa";"WordPress Perú - Arequipa";"https://www.meetup.com/wpperu-arequipa";"pe";"594";"2018-10-09";"-16.39";"-71.53";"America/Lima";"1"
"30148763";"WordPress-Meetup-Ciudad-de-Panama";"WordPress Meetup Ciudad de Panamá";"https://www.meetup.com/wordpress-meetup-ciudad-de-panama";"pa";"858";"2018-10-09";"8.97";"-79.53";"America/Panama";"1"
"30202765";"Carlsbad-WordPress-Meetup";"Carlsbad WordPress Meetup";"https://www.meetup.com/carlsbad-wordpress-meetup";"us";"500";"2018-10-10";"33.21";"-117.29";"America/Los_Angeles";"1"
"30219101";"WordPress-Meetup-Nottingham";"WordPress Meetup Nottingham";"https://www.meetup.com/wordpress-meetup-nottingham";"gb";"42";"2018-10-11";"52.96";"-1.15";"Europe/London";"1"
"30328673";"Odense-WordPress-Meetup";"WordPress Odense";"https://www.meetup.com/odense-wordpress-meetup";"dk";"227";"2018-10-16";"55.4";"10.38";"Europe/Berlin";"1"
"30335317";"Pachuca-WordPress-Meetup";"Pachuca WordPress Meetup";"https://www.meetup.com/pachuca-wordpress-meetup";"mx";"137";"2018-10-17";"20.12";"-98.76";"America/Mexico_City";"1"
"30346643";"West-Orlando-WordPress-Meetup";"West Orlando WordPress Meetup";"https://www.meetup.com/west-orlando-wordpress-meetup";"us";"965";"2018-10-18";"28.53";"-81.59";"America/New_York";"1"
"30391490";"torrelavega-wordpress-meetup";"Torrelavega WordPress Meetup";"https://www.meetup.com/torrelavega-wordpress-meetup";"es";"237";"2018-10-25";"43.35";"-4.06";"Europe/Madrid";"1"
"30391266";"Imperia-WordPress-Meetup";"Imperia WordPress Meetup";"https://www.meetup.com/imperia-wordpress-meetup";"it";"92";"2018-10-25";"43.89";"8.03";"Europe/Rome";"1"
"30393368";"Pavia-WordPress-Meetup";"Pavia WordPress Meetup";"https://www.meetup.com/pavia-wordpress-meetup";"it";"161";"2018-10-25";"45.19";"9.16";"Europe/Rome";"1"
"30425984";"WordUp-Krakow";"WordUp Kraków";"https://www.meetup.com/wordup-krakow";"pl";"168";"2018-10-30";"50.06";"19.96";"Europe/Warsaw";"1"
"30433225";"Veraval-WordPress-Meetup";"Veraval WordPress Meetup";"https://www.meetup.com/veraval-wordpress-meetup";"in";"85";"2018-10-31";"20.92";"70.34";"Asia/Kolkata";"1"
"30463943";"WordPress-Meetup-Novara";"WordPress Meetup Novara";"https://www.meetup.com/wordpress-meetup-novara";"it";"207";"2018-11-05";"45.45";"8.62";"Europe/Rome";"1"
"30477910";"Fukushima-WordPress-Meetup";"Fukushima WordPress Meetup";"https://www.meetup.com/fukushima-wordpress-meetup";"jp";"122";"2018-11-06";"37.41";"140.38";"Asia/Tokyo";"1"
"30485645";"Alamogordo-WordPress-Meetup";"Alamogordo WordPress Meetup";"https://www.meetup.com/alamogordo-wordpress-meetup";"us";"73";"2018-11-08";"32.9";"-105.95";"America/Denver";"1"
"30495390";"f9798ac5-8304-49d6-9573-466147f01325";"Meetup de WordPress Balneário Camboriú";"https://www.meetup.com/f9798ac5-8304-49d6-9573-466147f01325";"br";"191";"2018-11-09";"-26.98";"-48.63";"America/Sao_Paulo";"0"
"30495848";"WordPress-Meetup-de-San-Carlos-Alajuela";"WordPress Meetup San Carlos";"https://www.meetup.com/wordpress-meetup-de-san-carlos-alajuela";"cr";"639";"2018-11-10";"10.33";"-84.44";"America/Costa_Rica";"1"
"30495933";"b4597832-e680-4da2-a9e8-94d91c9da4dc";"Guanacaste WordPress Meetup";"https://www.meetup.com/b4597832-e680-4da2-a9e8-94d91c9da4dc";"cr";"18";"2018-11-10";"10.26";"-85.59";"America/Costa_Rica";"0"
"30519206";"wpcartago";"Cartago WordPress Meetup";"https://www.meetup.com/wpcartago";"cr";"378";"2018-11-13";"9.87";"-83.93";"America/Costa_Rica";"1"
"30523008";"Gunma-WordPress-Meetup";"Gunma WordPress Meetup";"https://www.meetup.com/gunma-wordpress-meetup";"jp";"69";"2018-11-13";"36.39";"139.06";"Asia/Tokyo";"1"
"30519988";"WordPress-Meetup-Varese";"WordPress Meetup Varese";"https://www.meetup.com/wordpress-meetup-varese";"it";"120";"2018-11-13";"45.82";"8.83";"Europe/Rome";"1"
"30528325";"65ad13ba-73e8-4d10-8a67-2c4448f48a11";"Puntarenas WordPress Meetup";"https://www.meetup.com/65ad13ba-73e8-4d10-8a67-2c4448f48a11";"cr";"103";"2018-11-14";"9.98";"-84.84";"America/Costa_Rica";"0"
"30555264";"Varanasi-WordPress-Meetup";"Varanasi WordPress Meetup";"https://www.meetup.com/varanasi-wordpress-meetup";"in";"440";"2018-11-18";"25.32";"83.01";"Asia/Kolkata";"1"
"30615620";"52bd095d-24d6-4e66-888e-809f5ade807b";"Queenstown WordPress Meetup";"https://www.meetup.com/52bd095d-24d6-4e66-888e-809f5ade807b";"nz";"78";"2018-11-28";"-45.04";"168.64";"Pacific/Auckland";"0"
"30663667";"Rabat-WordPress-Meetup";"Rabat WordPress Meetup";"https://www.meetup.com/rabat-wordpress-meetup";"ma";"768";"2018-12-06";"34.02";"-6.83";"Africa/Casablanca";"1"
"30663601";"Abottabad-WordPress-Meetup";"WordPress Meetup Abbottabad";"https://www.meetup.com/abottabad-wordpress-meetup";"pk";"660";"2018-12-06";"34.15";"73.2";"Asia/Karachi";"1"
"30735991";"Dundee-WordPress-Meetup";"Dundee WordPress Meetup";"https://www.meetup.com/dundee-wordpress-meetup";"gb";"111";"2018-12-19";"56.47";"-3";"Europe/London";"1"
"30737709";"d16f9832-fecb-48c6-8136-d0e9c5cdbaad";"West Georgia WordPress Meetup";"https://www.meetup.com/d16f9832-fecb-48c6-8136-d0e9c5cdbaad";"us";"115";"2018-12-19";"33.74";"-84.7";"America/New_York";"0"
